bhk,type,locality,region,area,price,price_unit,status,age,price_in_inr,price_per_sqft
1.0,Built-up  Area,Rayasandra,Rayasandra,470.0,21.0,L,Ready,Unknown,2100000.0,4468.085106382979
2.0,Built-up  Area,2nd Phase JP Nagar,2nd Phase JP Nagar,1040.0,78.0,L,Ready,Unknown,7800000.0,7500.0
2.0,Super built-up  Area,Sarjapur,Sarjapur,1205.0,29.0,L,Ready,Unknown,2900000.0,2406.639004149378
3.0,Super built-up  Area,KSRTC Layout,KSRTC Layout,1215.0,50.0,L,Ready,Unknown,5000000.0,4115.22633744856
2.0,Super built-up  Area,Whitefield,Whitefield,1135.0,58.0,L,Ready,Unknown,5800000.0,5110.132158590309
3.0,Super built-up  Area,8th Phase JP Nagar,8th Phase JP Nagar,1224.0,48.95,L,Ready,Unknown,4895000.0,3999.1830065359477
1.0,Built-up  Area,Budigere,Budigere,664.0,34.0,L,Ready,Unknown,3400000.0,5120.481927710844
3.0,Super built-up  Area,Electronic City,Electronic City,1160.0,42.0,L,Ready,Unknown,4200000.0,3620.689655172414
2.0,Plot  Area,Babusapalaya,Babusapalaya,1200.0,105.0,L,Ready,Unknown,10500000.0,8750.0
3.0,Built-up  Area,Bommasandra Industrial Area,Bommasandra Industrial Area,1220.0,35.2,L,Under Construction,New,3520000.0000000005,2885.2459016393445
2.0,Super built-up  Area,Bharathi Nagar,Bharathi Nagar,1328.0,69.0,L,Ready,Unknown,6900000.0,5195.78313253012
2.0,Super built-up  Area,BSM Extension,BSM Extension,975.0,45.0,L,Ready,Unknown,4500000.0,4615.384615384615
3.0,Built-up  Area,Ambedkar Colony,Ambedkar Colony,1907.0,200.0,L,Ready,Unknown,20000000.0,10487.676979549029
2.0,Built-up  Area,Malleshwaram,Malleshwaram,900.0,72.0,L,Ready,Unknown,7200000.0,8000.0
2.0,Super built-up  Area,Banashankari 6th Stage,Banashankari 6th Stage,1330.0,80.0,L,Ready,Unknown,8000000.0,6015.037593984963
4.0,Super built-up  Area,Rajiv Nagar,Rajiv Nagar,2330.0,175.0,L,Ready,Unknown,17500000.0,7510.729613733905
3.0,Built-up  Area,Munnekollal,Munnekollal,1222.0,95.0,L,Ready,Unknown,9500000.0,7774.140752864158
3.0,Plot  Area,Dodsworth Layout,Dodsworth Layout,4446.0,410.0,L,Ready,Unknown,41000000.0,9221.772379667116
3.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,2100.0,135.0,L,Ready,Unknown,13500000.0,6428.571428571428
4.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,3335.0,290.0,L,Ready,Unknown,29000000.0,8695.652173913044
3.0,Built-up  Area,Whitefield,Whitefield,3150.0,290.0,L,Under Construction,New,29000000.0,9206.349206349207
3.0,Plot  Area,Jnana Ganga Nagar,Jnana Ganga Nagar,1320.0,95.0,L,Ready,Unknown,9500000.0,7196.969696969697
7.0,Plot  Area,9th Phase JP Nagar,9th Phase JP Nagar,820.0,140.0,L,Ready,Unknown,14000000.0,17073.170731707316
4.0,Plot  Area,Hennur Road,Hennur Road,2400.0,500.0,L,Ready,Unknown,50000000.0,20833.333333333332
3.0,Super built-up  Area,Uttarahalli,Uttarahalli,1330.0,46.55,L,Ready,Unknown,4655000.0,3500.0
4.0,Plot  Area,Hosur Road,Hosur Road,2000.0,130.0,L,Ready,Unknown,13000000.0,6500.0
2.0,Super built-up  Area,Electronic City Phase II,Electronic City Phase II,1244.0,55.0,L,Under Construction,New,5500000.0,4421.221864951768
2.0,Super built-up  Area,Konena Agrahara,Konena Agrahara,1000.0,50.0,L,Ready,Unknown,5000000.0,5000.0
3.0,Super built-up  Area,Gunjur Palya,Gunjur Palya,1400.0,45.0,L,Under Construction,New,4500000.0,3214.285714285714
2.0,Super built-up  Area,Vignana Nagar,Vignana Nagar,1000.0,35.0,L,Ready,Unknown,3500000.0,3500.0
2.0,Plot  Area,Rajaji Nagar,Rajaji Nagar,1056.0,250.0,L,Ready,Unknown,25000000.0,23674.242424242424
3.0,Super built-up  Area,Uttarahalli,Uttarahalli,1250.0,50.0,L,Ready,Unknown,5000000.0,4000.0
4.0,Super built-up  Area,Hebbal,Hebbal,2630.0,188.0,L,Under Construction,New,18800000.0,7148.28897338403
2.0,Super built-up  Area,Jeevan bima nagar,Jeevan bima nagar,1225.0,48.0,L,Under Construction,New,4800000.0,3918.3673469387754
4.0,Super built-up  Area,Hebbal,Hebbal,2790.0,198.0,L,Under Construction,New,19800000.0,7096.774193548387
4.0,Super built-up  Area,Indira Nagar,Indira Nagar,2800.0,365.0,L,Ready,Unknown,36500000.0,13035.714285714286
3.0,Super built-up  Area,Seegehalli,Seegehalli,1683.0,80.0,L,Ready,Unknown,8000000.0,4753.416518122401
2.0,Built-up  Area,Yelahanka,Yelahanka,1250.0,54.0,L,Ready,Unknown,5400000.0,4320.0
3.0,Super built-up  Area,Hennur Road,Hennur Road,1305.0,110.0,L,Ready,Unknown,11000000.0,8429.11877394636
3.0,Plot  Area,Sarjapur  Road,Sarjapur  Road,3009.0,331.0,L,Ready,Unknown,33100000.0,11000.33233632436
3.0,Super built-up  Area,Kaggalipura,Kaggalipura,1150.0,57.5,L,Ready,Unknown,5750000.0,5000.0
3.0,Built-up  Area,Kaggadasapura,Kaggadasapura,1654.0,70.0,L,Ready,Unknown,7000000.0,4232.1644498186215
4.0,Carpet  Area,Munivenkatppa Layout,Munivenkatppa Layout,4500.0,225.0,L,Ready,Unknown,22500000.0,5000.0
3.0,Super built-up  Area,Kadugodi,Kadugodi,1890.0,125.0,L,Under Construction,New,12500000.0,6613.756613756614
2.0,Super built-up  Area,Kasavanhalli,Kasavanhalli,1069.0,55.0,L,Ready,Unknown,5500000.0,5144.9953227315245
2.0,Super built-up  Area,Chandapura,Chandapura,750.0,18.5,L,Ready,Unknown,1850000.0,2466.6666666666665
4.0,Plot  Area,Banashankari,Banashankari,675.0,140.0,L,Ready,Unknown,14000000.0,20740.74074074074
3.0,Built-up  Area,Hormavu,Hormavu,2400.0,177.0,L,Under Construction,New,17700000.0,7375.0
5.0,Plot  Area,2nd Stage Nagarbhavi,2nd Stage Nagarbhavi,1200.0,240.0,L,Ready,Unknown,24000000.0,20000.0
4.0,Plot  Area,Koramangala,Koramangala,1410.0,280.0,L,Ready,Unknown,28000000.0,19858.156028368794
3.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1680.0,130.0,L,Ready,Unknown,13000000.0,7738.0952380952385
3.0,Super built-up  Area,Sadanand Nagar,Sadanand Nagar,3500.0,500.0,L,Ready,Unknown,50000000.0,14285.714285714286
3.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1700.0,93.5,L,Under Construction,New,9350000.0,5500.0
4.0,Plot  Area,Brindavan Layout,Brindavan Layout,2200.0,150.0,L,Ready,Unknown,15000000.0,6818.181818181818
3.0,Super built-up  Area,Thanisandra,Thanisandra,1595.0,105.0,L,Ready,Unknown,10500000.0,6583.0721003134795
3.0,Super built-up  Area,Hennur Road,Hennur Road,1480.0,100.0,L,Under Construction,New,10000000.0,6756.756756756757
3.0,Plot  Area,Bethel Nagar,Bethel Nagar,1092.0,95.0,L,Ready,Unknown,9500000.0,8699.6336996337
3.0,Super built-up  Area,Koramangala,Koramangala,1866.0,245.0,L,Under Construction,New,24500000.0,13129.689174705252
3.0,Super built-up  Area,Hebbal,Hebbal,3895.0,390.0,L,Ready,Unknown,39000000.0,10012.836970474968
3.0,Super built-up  Area,Banashankari,Banashankari,1683.0,115.0,L,Ready,Unknown,11500000.0,6833.036244800951
2.0,Super built-up  Area,Dasanapura,Dasanapura,545.0,22.34,L,Ready,Unknown,2234000.0,4099.082568807339
2.0,Super built-up  Area,Banaswadi,Banaswadi,1340.0,73.0,L,Ready,Unknown,7300000.0,5447.761194029851
3.0,Built-up  Area,"Judicial Layout, Kanakapura Road, ","Judicial Layout, Kanakapura Road, ",1100.0,53.0,L,Under Construction,New,5300000.0,4818.181818181818
1.0,Plot  Area,Akshaya Nagar,Akshaya Nagar,2000.0,200.0,L,Ready,Unknown,20000000.0,10000.0
2.0,Super built-up  Area,Whitefield,Whitefield,1185.0,56.0,L,Ready,Unknown,5600000.0,4725.738396624472
2.0,Super built-up  Area,Chandapura,Chandapura,1025.0,27.68,L,Under Construction,New,2768000.0,2700.487804878049
3.0,Super built-up  Area,Haralur Road,Haralur Road,1730.0,95.0,L,Ready,Unknown,9500000.0,5491.329479768786
3.0,Super built-up  Area,Hennur Road,Hennur Road,1450.0,88.6,L,Under Construction,New,8860000.0,6110.3448275862065
3.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,1862.0,110.0,L,Ready,Unknown,11000000.0,5907.626208378088
4.0,Plot  Area,Sarjapur  Road,Sarjapur  Road,4000.0,578.0,L,Ready,Unknown,57800000.0,14450.0
3.0,Built-up  Area,Old Madras Road,Old Madras Road,2430.0,180.0,L,Ready,Unknown,18000000.0,7407.407407407408
1.0,Super built-up  Area,Hoodi,Hoodi,863.0,40.55,L,Under Construction,New,4054999.9999999995,4698.725376593278
2.0,Super built-up  Area,Chambenahalli,Chambenahalli,1170.0,50.0,L,Ready,Unknown,5000000.0,4273.504273504273
2.0,Super built-up  Area,B Narayanapura,B Narayanapura,1075.0,50.0,L,Ready,Unknown,5000000.0,4651.162790697675
2.0,Super built-up  Area,Kodichikkanahalli,Kodichikkanahalli,1060.0,34.0,L,Ready,Unknown,3400000.0,3207.5471698113206
2.0,Super built-up  Area,Sarjapur,Sarjapur,850.0,32.0,L,Under Construction,New,3200000.0,3764.705882352941
2.0,Super built-up  Area,P&T Layout,P&T Layout,935.0,45.9,L,Ready,Unknown,4590000.0,4909.090909090909
4.0,Built-up  Area,Gollarapalya Hosahalli,Gollarapalya Hosahalli,1905.0,86.0,L,Ready,Unknown,8600000.0,4514.435695538058
6.0,Built-up  Area,8th Block Jayanagar,8th Block Jayanagar,2000.0,300.0,L,Ready,Unknown,30000000.0,15000.0
2.0,Super built-up  Area,Uttarahalli,Uttarahalli,1125.0,47.0,L,Ready,Unknown,4700000.0,4177.777777777777
6.0,Plot  Area,9th Phase JP Nagar,9th Phase JP Nagar,600.0,75.0,L,Ready,Unknown,7500000.0,12500.0
4.0,Built-up  Area,Chikkabanavar,Chikkabanavar,1500.0,105.0,L,Ready,Unknown,10500000.0,7000.0
3.0,Built-up  Area,Bannerghatta Road,Bannerghatta Road,1725.0,85.0,L,Ready,Unknown,8500000.0,4927.536231884058
2.0,Super built-up  Area,Dodda Banaswadi,Dodda Banaswadi,1120.0,36.0,L,Ready,Unknown,3600000.0,3214.285714285714
3.0,Super built-up  Area,Brookefield,Brookefield,1750.0,75.0,L,Ready,Unknown,7500000.0,4285.714285714285
3.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,2000.0,77.0,L,Under Construction,New,7700000.0,3850.0
3.0,Built-up  Area,Koramangala,Koramangala,1745.0,98.0,L,Ready,Unknown,9800000.0,5616.045845272206
5.0,Plot  Area,Bagalakunte,Bagalakunte,750.0,95.0,L,Ready,Unknown,9500000.0,12666.666666666666
3.0,Super built-up  Area,Uttarahalli,Uttarahalli,1270.0,55.25,L,Ready,Unknown,5525000.0,4350.393700787402
2.0,Super built-up  Area,Sahakara Nagar,Sahakara Nagar,1180.0,72.0,L,Ready,Unknown,7200000.0,6101.6949152542375
2.0,Built-up  Area,Shanti Nagar,Shanti Nagar,1130.0,75.0,L,Ready,Unknown,7500000.0,6637.168141592921
4.0,Super built-up  Area,Old Airport Road,Old Airport Road,2774.0,197.0,L,Under Construction,New,19700000.0,7101.658255227109
3.0,Super built-up  Area,Ardendale,Ardendale,1723.0,95.0,L,Ready,Unknown,9500000.0,5513.6390017411495
2.0,Built-up  Area,Mysore Road,Mysore Road,1175.0,70.5,L,Ready,Unknown,7050000.0,6000.0
3.0,Super built-up  Area,Ambalipura,Ambalipura,1607.0,112.0,L,Ready,Unknown,11200000.0,6969.508400746733
2.0,Built-up  Area,Varanasi,Varanasi,1334.0,62.0,L,Under Construction,New,6200000.0,4647.67616191904
5.0,Built-up  Area,Vishwapriya Layout,Vishwapriya Layout,2800.0,130.0,L,Ready,Unknown,13000000.0,4642.857142857143
3.0,Super built-up  Area,Bellandur,Bellandur,1138.0,128.0,L,Under Construction,New,12800000.0,11247.80316344464
2.0,Super built-up  Area,Bannerghatta,Bannerghatta,1113.0,70.0,L,Under Construction,New,7000000.0,6289.308176100629
3.0,Built-up  Area,9th Phase JP Nagar,9th Phase JP Nagar,1300.0,58.0,L,Ready,Unknown,5800000.0,4461.538461538462
4.0,Plot  Area,Judicial Layout,Judicial Layout,2400.0,350.0,L,Ready,Unknown,35000000.0,14583.333333333334
2.0,Built-up  Area,Sahakara Nagar,Sahakara Nagar,1200.0,60.0,L,Ready,Unknown,6000000.0,5000.0
3.0,Super built-up  Area,cooketown,cooketown,1900.0,190.0,L,Ready,Unknown,19000000.0,10000.0
5.0,Plot  Area,2nd Stage Nagarbhavi,2nd Stage Nagarbhavi,1200.0,290.0,L,Ready,Unknown,29000000.0,24166.666666666668
4.0,Super built-up  Area,Whitefield,Whitefield,2956.0,234.0,L,Under Construction,New,23400000.0,7916.102841677944
5.0,Plot  Area,Begur Road,Begur Road,1100.0,165.0,L,Ready,Unknown,16500000.0,15000.0
2.0,Super built-up  Area,Panathur,Panathur,1398.0,97.0,L,Under Construction,New,9700000.0,6938.483547925608
2.0,Plot  Area,Margondanahalli,Margondanahalli,1152.0,66.0,L,Ready,Unknown,6600000.0,5729.166666666667
4.0,Plot  Area,Rajarajeshwarinagar,Rajarajeshwarinagar,1200.0,325.0,L,Ready,Unknown,32500000.0,27083.333333333332
2.0,Super built-up  Area,Nagavara,Nagavara,1110.0,44.95,L,Ready,Unknown,4495000.0,4049.5495495495497
2.0,Built-up  Area, Devarachikkanahalli, Devarachikkanahalli,1116.0,47.0,L,Ready,Unknown,4700000.0,4211.469534050179
2.0,Super built-up  Area,Babusapalaya,Babusapalaya,1061.0,33.84,L,Ready,Unknown,3384000.0000000005,3189.4439208294066
1.0,Super built-up  Area,Malleshwaram,Malleshwaram,620.0,86.8,L,Ready,Unknown,8680000.0,14000.0
3.0,Super built-up  Area,7th Phase JP Nagar,7th Phase JP Nagar,1300.0,52.0,L,Ready,Unknown,5200000.0,4000.0
2.0,Built-up  Area,Yelahanka,Yelahanka,1270.0,57.0,L,Ready,Unknown,5700000.0,4488.188976377953
2.0,Super built-up  Area,Peenya,Peenya,966.0,50.0,L,Under Construction,New,5000000.0,5175.983436853002
4.0,Plot  Area,AMS Layout,AMS Layout,1200.0,110.0,L,Ready,Unknown,11000000.0,9166.666666666666
4.0,Plot  Area,Kodigehalli,Kodigehalli,1320.0,249.0,L,Ready,Unknown,24900000.0,18863.636363636364
4.0,Super built-up  Area,Iblur Village,Iblur Village,3596.0,297.0,L,Ready,Unknown,29700000.0,8259.176863181312
3.0,Super built-up  Area,Kathriguppe IV Phase,Kathriguppe IV Phase,1630.0,131.0,L,Under Construction,New,13100000.0,8036.80981595092
5.0,Super built-up  Area,Kodipalya,Kodipalya,600.0,72.0,L,Ready,Unknown,7200000.0,12000.0
4.0,Plot  Area,Ramchandrapuram,Ramchandrapuram,600.0,60.0,L,Ready,Unknown,6000000.0,10000.0
2.0,Super built-up  Area,Amruthahalli,Amruthahalli,1202.0,65.0,L,Ready,Unknown,6500000.0,5407.65391014975
4.0,Plot  Area,Pampa Extension,Pampa Extension,1200.0,250.0,L,Ready,Unknown,25000000.0,20833.333333333332
2.0,Built-up  Area,Jakkur,Jakkur,1300.0,80.0,L,Ready,Unknown,8000000.0,6153.846153846154
6.0,Plot  Area,Uttarahalli,Uttarahalli,1200.0,330.0,L,Ready,Unknown,33000000.0,27500.0
3.0,Super built-up  Area,Electronic City,Electronic City,1360.0,70.0,L,Ready,Unknown,7000000.0,5147.058823529412
2.0,Super built-up  Area,Hennur Road,Hennur Road,1155.0,69.18,L,Ready,Unknown,6918000.000000001,5989.6103896103905
3.0,Super built-up  Area,Hosakerehalli,Hosakerehalli,2378.0,310.0,L,Ready,Unknown,31000000.0,13036.164844407065
2.0,Super built-up  Area,Hulimavu,Hulimavu,1011.0,38.0,L,Ready,Unknown,3800000.0,3758.6547972304647
2.0,Built-up  Area,HSR Layout,HSR Layout,1203.0,72.0,L,Ready,Unknown,7200000.0,5985.037406483791
3.0,Super built-up  Area,Hebbal,Hebbal,1645.0,113.0,L,Under Construction,New,11300000.0,6869.300911854103
3.0,Super built-up  Area,Horamavu Agara,Horamavu Agara,1364.0,50.0,L,Ready,Unknown,5000000.0,3665.689149560117
2.0,Plot  Area,Anekal,Anekal,1200.0,36.0,L,Under Construction,New,3600000.0,3000.0
1.0,Built-up  Area,KR Layout,KR Layout,1050.0,41.0,L,Ready,Unknown,4100000.0,3904.7619047619046
3.0,Super built-up  Area,Kothanur,Kothanur,1365.0,66.0,L,Ready,Unknown,6600000.0,4835.1648351648355
3.0,Super built-up  Area,Jigani,Jigani,1252.0,70.0,L,Ready,Unknown,7000000.0,5591.054313099042
3.0,Super built-up  Area,Jigani,Jigani,1221.0,65.0,L,Ready,Unknown,6500000.0,5323.505323505324
2.0,Built-up  Area,Panathur,Panathur,1065.0,58.0,L,Ready,Unknown,5800000.0,5446.0093896713615
3.0,Super built-up  Area,Uttarahalli,Uttarahalli,1270.0,55.25,L,Ready,Unknown,5525000.0,4350.393700787402
2.0,Built-up  Area,Sahakara Nagar,Sahakara Nagar,1032.0,45.0,L,Ready,Unknown,4500000.0,4360.46511627907
4.0,Super built-up  Area,Frazer Town,Frazer Town,2900.0,325.0,L,Ready,Unknown,32500000.0,11206.896551724138
3.0,Super built-up  Area,Sector 2 HSR Layout,Sector 2 HSR Layout,1515.0,69.0,L,Ready,Unknown,6900000.0,4554.455445544554
2.0,Super built-up  Area,Akshaya Vana,Akshaya Vana,1427.0,52.0,L,Ready,Unknown,5200000.0,3644.008409250175
2.0,Super built-up  Area,Magadi Road,Magadi Road,940.0,50.0,L,Ready,Unknown,5000000.0,5319.148936170212
5.0,Plot  Area,Medahalli,Medahalli,800.0,95.0,L,Under Construction,New,9500000.0,11875.0
3.0,Super built-up  Area,Bannerghatta Road,Bannerghatta Road,1460.0,80.0,L,Ready,Unknown,8000000.0,5479.45205479452
3.0,Super built-up  Area,Sarjapur  Road,Sarjapur  Road,2275.0,175.0,L,Ready,Unknown,17500000.0,7692.307692307692
3.0,Super built-up  Area,9th Phase JP Nagar,9th Phase JP Nagar,1522.0,90.0,L,Under Construction,New,9000000.0,5913.272010512484
3.0,Plot  Area,Basaveshwara Nagar Yelahanka,Basaveshwara Nagar Yelahanka,3210.0,380.0,L,Under Construction,New,38000000.0,11838.006230529594
2.0,Super built-up  Area,Thanisandra,Thanisandra,1185.0,42.67,L,Ready,Unknown,4267000.0,3600.84388185654
3.0,Built-up  Area,Banashankari,Banashankari,1800.0,125.0,L,Ready,Unknown,12500000.0,6944.444444444444
2.0,Super built-up  Area,Electronics City Phase 1,Electronics City Phase 1,940.0,44.0,L,Under Construction,New,4400000.0,4680.851063829788
4.0,Plot  Area,Andrahalli,Andrahalli,1200.0,135.0,L,Ready,Unknown,13500000.0,11250.0
3.0,Super built-up  Area,Marathahalli,Marathahalli,1530.0,71.0,L,Ready,Unknown,7100000.0,4640.522875816993
2.0,Built-up  Area,Gollahalli,Gollahalli,1050.0,48.0,L,Ready,Unknown,4800000.0,4571.428571428572
2.0,Super built-up  Area,Subramanyapura,Subramanyapura,929.0,49.0,L,Ready,Unknown,4900000.0,5274.48869752422
4.0,Built-up  Area,Banjara Layout,Banjara Layout,3750.0,145.0,L,Ready,Unknown,14500000.0,3866.6666666666665
3.0,Super built-up  Area,Whitefield,Whitefield,1530.0,75.0,L,Ready,Unknown,7500000.0,4901.9607843137255
2.0,Plot  Area,PC Palaya,PC Palaya,900.0,48.0,L,Ready,Unknown,4800000.0,5333.333333333333
2.0,Super built-up  Area,Vasanthapura,Vasanthapura,978.0,34.22,L,Ready,Unknown,3422000.0,3498.9775051124743
4.0,Built-up  Area,Sathya Sai Layout,Sathya Sai Layout,4041.0,345.0,L,Ready,Unknown,34500000.0,8537.490720118782
1.0,Super built-up  Area,Ambalipura,Ambalipura,770.0,43.82,L,Ready,Unknown,4382000.0,5690.909090909091
2.0,Built-up  Area,Kaval Byrasandra,Kaval Byrasandra,1066.0,55.0,L,Ready,Unknown,5500000.0,5159.474671669794
1.0,Super built-up  Area,Electronic City,Electronic City,635.0,28.0,L,Ready,Unknown,2800000.0,4409.4488188976375
2.0,Super built-up  Area,Whitefield,Whitefield,1015.0,45.0,L,Ready,Unknown,4500000.0,4433.4975369458125
2.0,Built-up  Area,Hebbal,Hebbal,1175.0,54.05,L,Ready,Unknown,5405000.0,4600.0
4.0,Plot  Area,Chikkabanavar,Chikkabanavar,1200.0,130.0,L,Ready,Unknown,13000000.0,10833.333333333334
2.0,Super built-up  Area,Vidyaranyapura,Vidyaranyapura,1188.0,50.0,L,Under Construction,New,5000000.0,4208.754208754209
5.0,Plot  Area,Indira Nagar,Indira Nagar,2400.0,700.0,L,Ready,Unknown,70000000.0,29166.666666666668
1.0,Super built-up  Area,Soppahalli,Soppahalli,620.0,25.0,L,Under Construction,New,2500000.0,4032.2580645161293
2.0,Built-up  Area,Ejipura,Ejipura,1210.0,75.0,L,Ready,Unknown,7500000.0,6198.347107438017
3.0,Plot  Area,Attibele,Attibele,1000.0,90.0,L,Under Construction,New,9000000.0,9000.0
3.0,Super built-up  Area,Rajaji Nagar,Rajaji Nagar,1500.0,99.0,L,Ready,Unknown,9900000.0,6600.0
4.0,Plot  Area,Electronic City,Electronic City,1800.0,190.0,L,Ready,Unknown,19000000.0,10555.555555555555
2.0,Super built-up  Area,Thanisandra,Thanisandra,1185.0,43.66,L,Ready,Unknown,4366000.0,3684.3881856540083
3.0,Built-up  Area,Basavangudi,Basavangudi,1600.0,130.0,L,Ready,Unknown,13000000.0,8125.0
2.0,Super built-up  Area,Gottigere,Gottigere,1100.0,28.0,L,Ready,Unknown,2800000.0,2545.4545454545455
2.0,Super built-up  Area,Yelahanka,Yelahanka,1300.0,69.23,L,Ready,Unknown,6923000.0,5325.384615384615
2.0,Super built-up  Area,Kasavanhalli,Kasavanhalli,1100.0,68.0,L,Ready,Unknown,6800000.0,6181.818181818182
2.0,Super built-up  Area,Ambalipura,Ambalipura,860.0,28.93,L,Under Construction,New,2893000.0,3363.953488372093
2.0,Super built-up  Area,Panathur,Panathur,1007.0,64.0,L,Under Construction,New,6400000.0,6355.511420059583
2.0,Super built-up  Area,Akshaya Nagar,Akshaya Nagar,1100.0,48.0,L,Ready,Unknown,4800000.0,4363.636363636364
2.0,Super built-up  Area,Whitefield,Whitefield,1187.0,38.0,L,Ready,Unknown,3800000.0,3201.3479359730413
2.0,Super built-up  Area,R.T. Nagar,R.T. Nagar,1150.0,72.0,L,Ready,Unknown,7200000.0,6260.869565217391
3.0,Super built-up  Area,Nagavara,Nagavara,2400.0,252.0,L,Ready,Unknown,25200000.0,10500.0
2.0,Super built-up  Area,Aavalahalli,Aavalahalli,1180.0,41.94,L,Under Construction,New,4194000.0,3554.237288135593
3.0,Super built-up  Area,Budigere,Budigere,1820.0,85.2,L,Ready,Unknown,8520000.0,4681.318681318681
6.0,Plot  Area,Hennur Bande,Hennur Bande,1200.0,180.0,L,Ready,Unknown,18000000.0,15000.0
3.0,Plot  Area,Sector 1 HSR Layout,Sector 1 HSR Layout,2400.0,775.0,L,Ready,Unknown,77500000.0,32291.666666666668
4.0,Super built-up  Area,KR Puram,KR Puram,3628.0,246.0,L,Ready,Unknown,24600000.0,6780.595369349504
3.0,Built-up  Area,Kodbisanhalli,Kodbisanhalli,1430.0,70.0,L,Ready,Unknown,7000000.0,4895.104895104895
2.0,Super built-up  Area,Kanakpura Road,Kanakpura Road,700.0,40.0,L,Under Construction,New,4000000.0,5714.285714285715
2.0,Plot  Area,Kattigenahalli,Kattigenahalli,1200.0,70.0,L,Ready,Unknown,7000000.0,5833.333333333333
2.0,Super built-up  Area,Old Madras Road,Old Madras Road,1165.0,40.77,L,Under Construction,New,4077000.0000000005,3499.570815450644
3.0,Super built-up  Area,Jalahalli,Jalahalli,1569.0,118.0,L,Ready,Unknown,11800000.0,7520.713830465264
3.0,Super built-up  Area,Basaveshwara Nagar Yelahanka,Basaveshwara Nagar Yelahanka,1950.0,95.0,L,Ready,Unknown,9500000.0,4871.794871794872
2.0,Plot  Area,Jayanti Nagar,Jayanti Nagar,1200.0,70.0,L,Ready,Unknown,7000000.0,5833.333333333333
3.0,Super built-up  Area,Yelahanka New Town,Yelahanka New Town,2437.0,125.0,L,Ready,Unknown,12500000.0,5129.257283545343
